customer_code	commercial_portfolio	business_unit
7505	less affluent	retail_bank
7506	less affluent	retail_bank
7507	less affluent	corporate_bank
7508	less affluent	retail_bank
7509	mass affluent	corporate_bank
7510	less affluent	retail_bank
7511	less affluent	retail_bank
7512	less affluent	retail_bank
7513	less affluent	corporate_bank
7514	less affluent	retail_bank
7515	less affluent	corporate_bank
7516	less affluent	retail_bank
7517	less affluent	retail_bank
7518	less affluent	retail_bank
7519	less affluent	retail_bank
7520	less affluent	corporate_bank
7521	less affluent	retail_bank
7522	less affluent	retail_bank
7523	less affluent	corporate_bank
7524	less affluent	corporate_bank
7525	less affluent	corporate_bank
7526	less affluent	retail_bank
7527	less affluent	retail_bank
7528	less affluent	corporate_bank
7529	less affluent	retail_bank
7530	less affluent	retail_bank
7531	less affluent	retail_bank
7532	less affluent	retail_bank
7533	less affluent	corporate_bank
7534	less affluent	corporate_bank
7535	less affluent	corporate_bank
7536	less affluent	corporate_bank
7537	less affluent	retail_bank
7538	less affluent	retail_bank
7539	less affluent	corporate_bank
7540	less affluent	retail_bank
7541	less affluent	retail_bank
7542	less affluent	retail_bank
7543	less affluent	corporate_bank
7544	less affluent	corporate_bank
7545	less affluent	retail_bank
7546	less affluent	corporate_bank
7547	less affluent	retail_bank
7548	less affluent	retail_bank
7549	less affluent	retail_bank
7550	less affluent	retail_bank
7551	less affluent	retail_bank
7552	less affluent	retail_bank
7553	less affluent	retail_bank
7554	less affluent	retail_bank
7555	less affluent	retail_bank
7556	less affluent	retail_bank
7557	less affluent	retail_bank
7558	less affluent	corporate_bank
7559	less affluent	retail_bank
7560	less affluent	retail_bank
7561	less affluent	retail_bank
7562	less affluent	corporate_bank
7563	less affluent	retail_bank
7564	less affluent	retail_bank
7565	less affluent	retail_bank
7566	less affluent	retail_bank
7567	less affluent	retail_bank
7568	less affluent	retail_bank
7569	less affluent	retail_bank
7570	less affluent	corporate_bank
7571	less affluent	retail_bank
7572	less affluent	retail_bank
7573	less affluent	retail_bank
7574	less affluent	corporate_bank
7575	less affluent	retail_bank
7576	less affluent	retail_bank
7577	less affluent	retail_bank
7578	less affluent	retail_bank
7579	less affluent	retail_bank
7580	less affluent	retail_bank
7581	less affluent	retail_bank
7582	less affluent	retail_bank
7583	less affluent	retail_bank
7584	less affluent	retail_bank
7585	less affluent	retail_bank
7586	less affluent	retail_bank
7587	less affluent	corporate_bank
7588	less affluent	retail_bank
7589	less affluent	retail_bank
7590	less affluent	corporate_bank
7591	less affluent	retail_bank
7592	less affluent	retail_bank
7593	less affluent	retail_bank
7594	less affluent	corporate_bank
7595	less affluent	corporate_bank
7596	less affluent	retail_bank
7597	less affluent	retail_bank
7598	less affluent	retail_bank
7599	less affluent	retail_bank
7600	less affluent	retail_bank
7601	less affluent	retail_bank
7602	less affluent	retail_bank
7603	less affluent	retail_bank
7604	less affluent	retail_bank
7605	less affluent	retail_bank
7606	less affluent	retail_bank
7607	less affluent	retail_bank
7608	less affluent	retail_bank
7609	less affluent	retail_bank
7610	less affluent	retail_bank
7611	less affluent	retail_bank
7612	less affluent	retail_bank
7613	less affluent	retail_bank
7614	less affluent	retail_bank
7615	less affluent	retail_bank
7616	less affluent	corporate_bank
7617	less affluent	retail_bank
7618	less affluent	retail_bank
7619	less affluent	retail_bank
7620	less affluent	corporate_bank
7621	less affluent	retail_bank
7622	less affluent	retail_bank
7623	less affluent	corporate_bank
7624	less affluent	corporate_bank
7625	less affluent	retail_bank
7626	less affluent	corporate_bank
7627	less affluent	corporate_bank
7628	less affluent	corporate_bank
7629	less affluent	retail_bank
7630	less affluent	retail_bank
7631	less affluent	retail_bank
7632	less affluent	corporate_bank
7633	less affluent	retail_bank
7634	less affluent	retail_bank
7635	less affluent	retail_bank
7636	less affluent	retail_bank
7637	less affluent	retail_bank
7638	less affluent	corporate_bank
7639	less affluent	retail_bank
7640	less affluent	corporate_bank
7641	less affluent	retail_bank
7642	less affluent	retail_bank
7643	less affluent	retail_bank
7644	less affluent	corporate_bank
7645	less affluent	retail_bank
7646	less affluent	retail_bank
7647	less affluent	retail_bank
7648	less affluent	corporate_bank
7649	less affluent	corporate_bank
7650	less affluent	retail_bank
7651	less affluent	retail_bank
7652	less affluent	corporate_bank
7653	less affluent	retail_bank
7654	less affluent	retail_bank
7655	less affluent	retail_bank
7656	less affluent	retail_bank
7657	less affluent	retail_bank
7658	less affluent	retail_bank
7659	less affluent	corporate_bank
7660	less affluent	retail_bank
7661	less affluent	retail_bank
7662	less affluent	retail_bank
7663	less affluent	corporate_bank
7664	less affluent	retail_bank
7665	less affluent	corporate_bank
7666	less affluent	retail_bank
7667	less affluent	retail_bank
7668	less affluent	retail_bank
7669	less affluent	retail_bank
7670	less affluent	retail_bank
7671	less affluent	retail_bank
7672	less affluent	retail_bank
7673	less affluent	retail_bank
7674	less affluent	retail_bank
7675	less affluent	retail_bank
7676	less affluent	retail_bank
7677	less affluent	retail_bank
7678	less affluent	retail_bank
7679	less affluent	corporate_bank
7680	less affluent	retail_bank
7681	less affluent	retail_bank
7682	less affluent	corporate_bank
7683	less affluent	corporate_bank
7684	less affluent	corporate_bank
7685	less affluent	retail_bank
7686	less affluent	corporate_bank
7687	less affluent	retail_bank
7688	less affluent	retail_bank
7689	less affluent	retail_bank
7690	less affluent	retail_bank
7691	less affluent	retail_bank
7692	less affluent	retail_bank
7693	less affluent	retail_bank
7694	less affluent	retail_bank
7695	less affluent	retail_bank
7696	less affluent	retail_bank
7697	less affluent	retail_bank
7698	less affluent	retail_bank
7699	less affluent	retail_bank
7700	less affluent	retail_bank
7701	less affluent	retail_bank
7702	less affluent	retail_bank
7703	less affluent	retail_bank
7704	less affluent	corporate_bank
7705	less affluent	retail_bank
7706	less affluent	corporate_bank
7707	less affluent	retail_bank
7708	less affluent	retail_bank
7709	less affluent	corporate_bank
7710	less affluent	retail_bank
7711	less affluent	retail_bank
7712	less affluent	corporate_bank
7713	less affluent	corporate_bank
7714	less affluent	retail_bank
7715	less affluent	retail_bank
7716	less affluent	retail_bank
7717	less affluent	retail_bank
7718	less affluent	corporate_bank
7719	less affluent	corporate_bank
7720	less affluent	retail_bank
7721	less affluent	retail_bank
7722	less affluent	corporate_bank
7723	less affluent	retail_bank
7724	less affluent	retail_bank
7725	less affluent	corporate_bank
7726	less affluent	corporate_bank
7727	less affluent	retail_bank
7728	less affluent	retail_bank
7729	less affluent	retail_bank
7730	less affluent	retail_bank
7731	less affluent	retail_bank
7732	less affluent	retail_bank
7733	less affluent	retail_bank
7734	less affluent	corporate_bank
7735	less affluent	corporate_bank
7736	less affluent	corporate_bank
7737	less affluent	retail_bank
7738	less affluent	retail_bank
7739	less affluent	corporate_bank
7740	less affluent	retail_bank
7741	less affluent	retail_bank
7742	less affluent	corporate_bank
7743	less affluent	retail_bank
7744	less affluent	corporate_bank
7745	less affluent	corporate_bank
7746	less affluent	retail_bank
7747	less affluent	retail_bank
7748	less affluent	retail_bank
7749	less affluent	retail_bank
7750	less affluent	corporate_bank
7751	less affluent	corporate_bank
7752	less affluent	retail_bank
7753	less affluent	retail_bank
7754	less affluent	retail_bank
7755	less affluent	retail_bank
7756	less affluent	retail_bank
7757	less affluent	corporate_bank
7758	less affluent	retail_bank
7759	less affluent	retail_bank
7760	less affluent	retail_bank
7761	less affluent	retail_bank
7762	less affluent	corporate_bank
7763	less affluent	retail_bank
7764	less affluent	retail_bank
7765	less affluent	retail_bank
7766	less affluent	corporate_bank
7767	less affluent	corporate_bank
7768	less affluent	retail_bank
7769	less affluent	retail_bank
7770	less affluent	corporate_bank
7771	less affluent	retail_bank
7772	less affluent	retail_bank
7773	less affluent	retail_bank
7774	less affluent	corporate_bank
7775	less affluent	retail_bank
7776	less affluent	corporate_bank
7777	less affluent	corporate_bank
7778	less affluent	retail_bank
7779	less affluent	retail_bank
7780	less affluent	retail_bank
7781	less affluent	retail_bank
7782	less affluent	retail_bank
7783	less affluent	retail_bank
7784	less affluent	corporate_bank
7785	less affluent	retail_bank
7786	less affluent	retail_bank
7787	less affluent	retail_bank
7788	less affluent	retail_bank
7789	less affluent	retail_bank
7790	less affluent	corporate_bank
7791	less affluent	corporate_bank
7792	less affluent	corporate_bank
7793	less affluent	retail_bank
7794	less affluent	retail_bank
7795	less affluent	retail_bank
7796	less affluent	retail_bank
7797	less affluent	corporate_bank
7798	less affluent	retail_bank
7799	less affluent	retail_bank
7800	less affluent	retail_bank
7801	less affluent	corporate_bank
7802	less affluent	retail_bank
7803	less affluent	corporate_bank
7804	less affluent	corporate_bank
7805	less affluent	corporate_bank
7806	less affluent	retail_bank
7807	less affluent	retail_bank
7808	less affluent	retail_bank
7809	less affluent	retail_bank
7810	less affluent	retail_bank
7811	less affluent	retail_bank
7812	less affluent	corporate_bank
7813	less affluent	retail_bank
7814	less affluent	retail_bank
7815	less affluent	retail_bank
7816	less affluent	retail_bank
7817	less affluent	corporate_bank
7818	less affluent	corporate_bank
7819	less affluent	corporate_bank
7820	less affluent	retail_bank
7821	less affluent	retail_bank
7822	less affluent	retail_bank
7823	less affluent	retail_bank
7824	less affluent	retail_bank
7825	less affluent	corporate_bank
7826	less affluent	corporate_bank
7827	less affluent	corporate_bank
7828	less affluent	corporate_bank
7829	less affluent	retail_bank
7830	less affluent	corporate_bank
7831	less affluent	retail_bank
7832	less affluent	corporate_bank
7833	less affluent	corporate_bank
7834	less affluent	retail_bank
7835	less affluent	corporate_bank
7836	less affluent	retail_bank
7837	less affluent	retail_bank
7838	less affluent	retail_bank
7839	less affluent	retail_bank
7840	less affluent	retail_bank
7841	less affluent	retail_bank
7842	less affluent	corporate_bank
7843	less affluent	retail_bank
7844	less affluent	retail_bank
7845	less affluent	corporate_bank
7846	less affluent	retail_bank
7847	less affluent	retail_bank
7848	less affluent	corporate_bank
7849	less affluent	corporate_bank
7850	less affluent	retail_bank
7851	less affluent	corporate_bank
7852	less affluent	corporate_bank
7853	less affluent	retail_bank
7854	less affluent	retail_bank
7855	less affluent	retail_bank
7856	less affluent	retail_bank
7857	less affluent	retail_bank
7858	less affluent	corporate_bank
7859	less affluent	retail_bank
7860	mass affluent	corporate_bank
7861	less affluent	retail_bank
7862	less affluent	retail_bank
7863	less affluent	retail_bank
7864	less affluent	retail_bank
7865	less affluent	retail_bank
7866	less affluent	corporate_bank
7867	less affluent	corporate_bank
7868	less affluent	retail_bank
7869	less affluent	retail_bank
7870	mass affluent	corporate_bank
7871	less affluent	corporate_bank
7872	less affluent	retail_bank
7873	mass affluent	corporate_bank
7874	less affluent	corporate_bank
7875	mass affluent	retail_bank
7876	less affluent	retail_bank
7877	less affluent	retail_bank
7878	less affluent	retail_bank
7879	less affluent	corporate_bank
7880	less affluent	retail_bank
7881	less affluent	corporate_bank
7882	less affluent	retail_bank
7883	less affluent	retail_bank
7884	less affluent	retail_bank
7885	less affluent	retail_bank
7886	less affluent	retail_bank
7887	less affluent	retail_bank
7888	less affluent	retail_bank
7889	less affluent	retail_bank
7890	less affluent	corporate_bank
7891	less affluent	corporate_bank
7892	less affluent	retail_bank
7893	less affluent	retail_bank
7894	less affluent	retail_bank
7895	less affluent	corporate_bank
7896	less affluent	corporate_bank
7897	less affluent	corporate_bank
7898	less affluent	retail_bank
7899	less affluent	retail_bank
7900	less affluent	corporate_bank
7901	less affluent	retail_bank
7902	less affluent	corporate_bank
7903	less affluent	retail_bank
7904	less affluent	retail_bank
7905	less affluent	retail_bank
7906	less affluent	corporate_bank
7907	less affluent	retail_bank
7908	less affluent	corporate_bank
7909	less affluent	retail_bank
7910	less affluent	retail_bank
7911	less affluent	retail_bank
7912	less affluent	retail_bank
7913	less affluent	corporate_bank
7914	less affluent	retail_bank
7915	less affluent	retail_bank
7916	less affluent	retail_bank
7917	less affluent	retail_bank
7918	less affluent	retail_bank
7919	less affluent	corporate_bank
7920	less affluent	retail_bank
7921	less affluent	retail_bank
7922	less affluent	retail_bank
7923	less affluent	retail_bank
7924	less affluent	corporate_bank
7925	less affluent	retail_bank
7926	less affluent	retail_bank
7927	less affluent	retail_bank
7928	less affluent	retail_bank
7929	less affluent	retail_bank
7930	less affluent	retail_bank
7931	less affluent	retail_bank
7932	less affluent	retail_bank
7933	less affluent	retail_bank
7934	less affluent	retail_bank
7935	less affluent	retail_bank
7936	less affluent	retail_bank
7937	less affluent	retail_bank
7938	less affluent	retail_bank
7939	less affluent	retail_bank
7940	less affluent	corporate_bank
